Data - RAIL3;Fechamento - RAIL3;Data - RAILJ182;Fechamento;Data - RAILI182;Fechamento - RAILI182;Data - RAILJ185;Fechamento - RAILJ185;Data - RAILI187;Fechamento - RAILI187;Data - RAILJ187;Fechamento - RAILJ187;Data - RAILI190;Fechamento - RAILI190;Data - RAILJ190;Fechamento - RAILJ190;Data - RAILI192;Fechamento - RAILI192 ;Data - RAILJ192;Fechamento - RAILJ192;Data - RAILJ195;Fechamento - RAILJ195;Data - RAILI197;Fechamento - RAILI197;Data - RAILJ197;Fechamento - RAILJ197;Data - RAILI200;Fechamento - RAILI200;Data - RAILJ200;Fechamento - RAILJ200
09/11/2007;79,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/11/2007;78,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/11/2007;82,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/11/2007;85,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/11/2007;86,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/11/2007;88,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/2007;91,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/2007;89,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/10/2007;92,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/10/2007;92,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/2007;90,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/2007;92,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/2007;91,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/10/2007;91,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/2007;89,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/10/2007;90,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/2007;89,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/10/2007;86,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/2007;86,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/2007;85,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2007;88,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2007;91,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/10/2007;88,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/2007;90,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/10/2007;87,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/10/2007;83,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/10/2007;86,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/10/2007;88,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/09/2007;87,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/09/2007;87,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/09/2007;85,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/09/2007;85,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/09/2007;85,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/09/2007;85,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/09/2007;83,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/09/2007;83,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/09/2007;80,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/09/2007;76,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/09/2007;76,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/09/2007;78,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/09/2007;76,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/09/2007;75,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/09/2007;71,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/09/2007;74,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/09/2007;75,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/09/2007;76,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/09/2007;76,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/08/2007;75,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/08/2007;74,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/08/2007;76,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/08/2007;76,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/08/2007;78,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/08/2007;78,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/08/2007;75,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/08/2007;76,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/08/2007;76,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/08/2007;77,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/08/2007;76,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/08/2007;76,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/08/2007;76,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/08/2007;79,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/08/2007;80,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/08/2007;83,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/08/2007;85,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/08/2007;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/08/2007;86,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/08/2007;81,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/08/2007;81,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/08/2007;84,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/08/2007;86,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/07/2007;85,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/07/2007;85,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/07/2007;84,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/07/2007;89,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/07/2007;92,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/07/2007;92,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/07/2007;95,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/07/2007;95,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/07/2007;96,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/07/2007;93,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/07/2007;92,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/07/2007;89,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/07/2007;89,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/07/2007;90,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/07/2007;89,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/07/2007;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/07/2007;91,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/07/2007;90,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/07/2007;90,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/07/2007;90,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/07/2007;89,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2007;88,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/2007;86,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/06/2007;83,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/06/2007;82,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/06/2007;83,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/06/2007;83,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/06/2007;84,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/06/2007;84,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/06/2007;84,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/06/2007;85,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/06/2007;84,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/06/2007;81,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2007;80,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/2007;78,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/06/2007;80,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/06/2007;80,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/06/2007;80,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/06/2007;82,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/06/2007;81,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/06/2007;82,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2007;82,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2007;82,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/05/2007;82,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/05/2007;82,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2007;82,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/2007;80,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2007;82,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2007;83,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/05/2007;83,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/2007;83,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2007;84,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/05/2007;85,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2007;84,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/05/2007;83,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/05/2007;83,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/05/2007;81,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/05/2007;84,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/05/2007;83,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/05/2007;84,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/05/2007;82,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/05/2007;81,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/05/2007;81,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/04/2007;79,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/04/2007;82,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/04/2007;84,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/04/2007;86,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/04/2007;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/04/2007;86,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/04/2007;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/04/2007;81,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/04/2007;82,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/04/2007;84,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/04/2007;84,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/04/2007;83,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/04/2007;84,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/04/2007;84,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/04/2007;85,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/04/2007;86,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/04/2007;85,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/04/2007;85,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/04/2007;84,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/04/2007;83,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/03/2007;83,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/03/2007;81,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/03/2007;79,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/03/2007;81,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/03/2007;83,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/03/2007;84,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/03/2007;84,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/03/2007;83,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/03/2007;80,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/03/2007;79,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/03/2007;77,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/03/2007;79,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/03/2007;80,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/03/2007;80,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/03/2007;83,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/03/2007;84,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/03/2007;80,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/03/2007;78,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/03/2007;80,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/03/2007;75,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/03/2007;78,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2007;83,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/02/2007;81,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/02/2007;81,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/02/2007;87,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/02/2007;87,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/2007;91,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2007;90,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/02/2007;86,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/2007;86,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2007;84,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2007;83,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2007;81,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2007;82,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2007;80,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2007;78,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2007;76,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/02/2007;76,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/02/2007;77,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/02/2007;77,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/01/2007;76,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/01/2007;76,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/01/2007;76,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/01/2007;77,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/01/2007;79,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/01/2007;78,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/01/2007;76,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/01/2007;75,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/01/2007;73,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/01/2007;73,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/01/2007;72,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/01/2007;73,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/01/2007;73,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/01/2007;72,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/01/2007;70,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/01/2007;72,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/01/2007;73,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/01/2007;73,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/01/2007;73,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/01/2007;75,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/01/2007;74,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/12/2006;73,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/12/2006;72,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/12/2006;70,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/12/2006;68,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/12/2006;68,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/12/2006;68,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/12/2006;69,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/12/2006;68,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/12/2006;68,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/12/2006;67,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/12/2006;66,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/12/2006;66,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/12/2006;66,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/12/2006;65,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/12/2006;66,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/12/2006;65,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/12/2006;65,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/12/2006;65,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/12/2006;63,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/11/2006;63,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/11/2006;63,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/11/2006;63,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/11/2006;64,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/11/2006;65,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/11/2006;66,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/11/2006;65,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/2006;65,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/11/2006;66,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/11/2006;67,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2006;68,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/11/2006;67,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/2006;65,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/11/2006;66,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/11/2006;65,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/11/2006;65,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/11/2006;66,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/11/2006;64,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/11/2006;63,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/2006;62,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/2006;61,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/10/2006;61,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/10/2006;62,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/2006;61,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/2006;58,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/2006;58,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/10/2006;58,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/2006;58,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/10/2006;58,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/2006;57,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/10/2006;58,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/10/2006;56,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/2006;56,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2006;58,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2006;59,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/10/2006;57,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/2006;57,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/10/2006;57,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/10/2006;57,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/10/2006;58,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/09/2006;56,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/09/2006;56,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/09/2006;56,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/09/2006;55,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/09/2006;54,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/09/2006;54,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/09/2006;54,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/09/2006;56,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/09/2006;58,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/09/2006;60,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/09/2006;59,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/09/2006;58,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/09/2006;59,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/09/2006;59,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/09/2006;58,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/09/2006;58,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/09/2006;58,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/09/2006;57,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/09/2006;60,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/09/2006;58,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/08/2006;60,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/08/2006;60,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/08/2006;59,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/08/2006;59,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/08/2006;57,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/08/2006;55,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/08/2006;55,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/08/2006;56,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/08/2006;58,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/08/2006;59,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/08/2006;58,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/08/2006;59,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/08/2006;56,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/08/2006;53,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/08/2006;54,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/08/2006;52,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/08/2006;49,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/08/2006;49,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/08/2006;48,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/08/2006;48,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/08/2006;49,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/08/2006;49,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/08/2006;49,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/07/2006;49,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/07/2006;49,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/07/2006;50,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/07/2006;49,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/07/2006;48,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/07/2006;48,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/07/2006;46,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/07/2006;46,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/07/2006;46,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/07/2006;45,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/07/2006;46,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/07/2006;46,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/07/2006;46,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/07/2006;47,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/07/2006;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/07/2006;48,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/07/2006;48,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/07/2006;49,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/07/2006;48,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/07/2006;50,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/07/2006;50,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/06/2006;48,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2006;48,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/2006;46,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/06/2006;46,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/06/2006;47,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/06/2006;47,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/06/2006;46,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/06/2006;47,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/06/2006;45,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/06/2006;43,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/06/2006;45,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/06/2006;44,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2006;46,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
